ARREST_PRECINCT,new_arrest_date,count
120,2016 09,531
43,2016 09,504
63,2016 05,216
70,2015 09,335
122,2015 06,154
60,2015 03,380
100,2014 11,180
75,2014 08,1283
18,2014 06,543
43,2014 05,774
47,2014 05,667
14,2014 04,1310
60,2014 01,368
7,2013 09,312
7,2013 05,324
107,2013 01,276
115,2012 12,448
109,2012 08,454
70,2012 08,457
28,2012 07,543
71,2012 04,400
108,2011 11,188
102,2011 09,279
101,2011 08,277
50,2011 02,230
5,2011 01,427
47,2010 12,494
19,2010 08,291
110,2010 02,512
14,2009 12,1288
105,2009 12,339
104,2009 12,279
52,2009 10,674
70,2009 09,421
100,2009 06,276
67,2009 01,668
77,2008 12,404
79,2007 12,589
24,2007 11,300
5,2007 09,418
33,2007 07,461
32,2007 01,583
106,2007 01,316
104,2006 10,401
111,2017 10,120
110,2011 04,571
41,2008 01,620
44,2007 09,1074
105,2019 11,199
18,2021 09,242
67,2021 01,315
68,2006 05,147
50,2018 03,100
108,2014 07,260
24,2014 03,292
45,2013 12,232
101,2010 07,336
123,2010 05,106
106,2010 02,290
66,2007 10,155
83,2006 09,536
47,2017 02,422
122,2007 12,266
114,2007 01,739
120,2021 12,233
90,2016 05,322
100,2011 03,188
104,2007 02,294
66,2018 11,94
49,2007 05,240
111,2020 04,33
22,2012 05,55
79,2020 12,240
114,2019 03,386
122,2019 01,154
72,2019 09,218
44,2020 05,333
109,2020 01,241
62,2021 02,141
28,2018 08,173
30,2006 09,371
17,2006 07,171
5,2006 04,444
9,2018 05,201
109,2017 08,348
32,2017 05,378
32,2017 03,330
52,2017 01,535
75,2016 11,741
10,2016 10,237
60,2016 10,340
44,2016 07,713
30,2016 08,268
122,2016 05,187
43,2016 04,559
41,2015 11,531
115,2015 11,416
48,2015 01,443
84,2014 07,391
7,2014 06,290
48,2014 06,535
84,2014 06,377
88,2013 08,225
44,2012 11,841
40,2012 10,950
14,2012 10,1062
102,2012 09,305
26,2011 11,223
5,2010 11,577
67,2010 12,370
42,2010 10,693
42,2010 08,618
42,2010 07,558
34,2009 11,584
90,2009 09,360
60,2009 09,457
52,2009 08,686
75,2009 05,1418
18,2009 04,407
34,2009 03,508
109,2009 02,422
79,2008 08,512
110,2008 05,535
120,2008 01,782
19,2007 09,299
90,2006 12,287
115,2020 01,310
79,2014 02,488
81,2007 04,371
62,2021 01,112
32,2006 08,476
43,2018 07,429
26,2006 08,217
78,2015 05,210
48,2014 12,353
88,2014 09,222
77,2013 03,542
77,2013 02,464
78,2011 07,137
103,2008 10,756
24,2006 11,258
50,2020 10,74
32,2020 06,97
94,2020 10,69
112,2019 02,136
94,2021 12,86
68,2007 04,189
18,2019 01,284
43,2019 03,344
107,2020 04,69
63,2020 01,140
71,2021 12,150
104,2021 05,162
77,2010 07,552
102,2018 09,277
100,2018 01,125
33,2018 02,241
103,2006 08,565
79,2006 07,565
10,2006 07,281
113,2006 07,475
76,2006 06,175
68,2006 04,167
60,2017 04,362
20,2016 08,135
81,2016 05,318
24,2016 04,211
45,2016 03,243
75,2015 12,773
63,2016 01,183
33,2015 11,293
77,2015 09,407
28,2015 08,361
43,2015 07,664
120,2015 05,315
18,2015 03,458
122,2014 09,210
45,2014 08,244
66,2014 03,162
103,2014 02,821
17,2014 01,162
41,2013 11,590
7,2013 10,294
81,2013 06,426
19,2013 05,278
46,2012 09,673
83,2012 09,553
104,2012 06,348
9,2012 06,366
30,2011 12,376
28,2011 11,437
113,2011 11,596
9,2011 11,360
122,2011 04,417
120,2011 03,823
45,2010 08,265
41,2010 05,685
94,2010 04,157
103,2010 03,702
76,2010 02,175
101,2009 08,345
67,2009 08,676
120,2008 05,761
20,2008 05,241
46,2007 08,1055
5,2007 06,476
34,2006 11,439
61,2014 01,241
42,2009 01,590
73,2008 02,932
114,2007 11,575
23,2021 01,173
20,2006 06,186
67,2016 07,438
63,2016 06,181
76,2014 08,144
17,2013 06,183
71,2012 02,468
111,2012 02,138
68,2009 06,222
102,2008 01,450
45,2011 01,276
104,2021 04,119
19,2018 09,148
69,2019 11,96
26,2021 06,64
123,2019 05,84
104,2019 02,168
66,2018 09,82
44,2019 01,637
19,2019 01,201
6,2019 10,229
106,2020 08,123
46,2021 11,287
111,2021 10,73
14,2018 07,645
71,2006 08,525
49,2006 08,238
77,2006 02,433
63,2018 04,189
101,2018 03,275
47,2016 12,439
109,2016 10,410
122,2016 09,184
76,2016 05,191
71,2016 02,400
1,2015 12,300
90,2014 11,271
70,2014 11,356
63,2014 02,153
42,2014 03,669
19,2013 07,264
25,2012 11,579
81,2012 10,474
46,2012 01,842
23,2011 11,492
17,2011 10,139
75,2011 09,1261
63,2011 09,189
104,2011 08,356
14,2011 06,1125
14,2010 05,1239
19,2009 11,223
115,2008 11,614
115,2008 04,775
26,2007 07,280
28,2007 04,595
42,2017 08,498
61,2016 06,200
18,2016 02,376
114,2011 01,479
66,2019 02,70
108,2021 12,135
61,2021 02,104
101,2006 06,276
94,2017 09,133
63,2014 10,183
63,2010 12,156
94,2008 10,115
18,2008 01,405
13,2007 05,378
26,2021 02,57
76,2013 11,145
90,2008 07,348
30,2018 11,129
17,2018 08,124
101,2021 12,114
24,2011 11,206
111,2014 10,133
22,2007 02,35
34,2019 07,254
48,2019 07,341
32,2019 06,223
110,2019 09,248
68,2021 06,109
108,2021 03,139
81,2018 09,158
44,2018 07,637
77,2006 03,565
81,2018 04,185
114,2017 04,501
42,2017 04,416
44,2016 11,732
63,2016 10,198
32,2016 06,481
122,2016 04,180
40,2016 01,1017
18,2015 11,453
6,2015 10,338
62,2015 08,249
77,2015 07,360
100,2015 07,244
41,2015 06,491
5,2015 06,468
71,2014 12,230
106,2014 03,342
105,2013 09,403
50,2013 08,206
100,2013 08,174
79,2013 03,620
120,2013 03,581
75,2012 10,1262
114,2011 11,447
81,2011 05,582
42,2011 02,671
61,2010 11,250
18,2010 04,469
34,2009 12,446
13,2008 10,379
63,2008 09,182
25,2008 02,774
10,2008 02,227
10,2007 04,325
45,2020 05,134
60,2019 12,222
71,2017 08,295
7,2016 06,209
109,2014 02,366
34,2013 05,508
115,2010 04,832
115,2007 11,667
41,2007 02,556
49,2007 01,264
120,2020 11,186
71,2019 10,188
76,2013 12,140
111,2012 04,162
94,2012 01,150
61,2008 10,301
42,2008 08,493
45,2020 07,111
88,2021 11,79
88,2018 10,112
83,2018 11,228
61,2015 11,223
49,2020 04,138
113,2010 11,474
50,2020 12,116
120,2020 06,87
69,2021 11,100
77,2017 05,342
121,2015 06,326
22,2018 04,3
101,2020 09,143
1,2020 10,96
106,2020 02,183
115,2021 02,191
109,2018 10,314
25,2018 09,487
94,2018 06,92
103,2006 06,644
48,2006 03,515
24,2006 02,225
100,2018 04,123
60,2016 08,447
105,2016 02,320
40,2016 02,886
123,2016 01,112
84,2015 12,334
121,2015 08,314
67,2015 06,634
110,2015 08,469
90,2015 05,355
44,2015 02,790
41,2014 09,611
40,2013 07,846
7,2013 06,334
122,2012 08,355
107,2012 03,284
61,2011 12,263
78,2011 11,129
115,2011 09,593
102,2011 07,294
61,2011 05,283
68,2010 12,220
101,2010 10,317
110,2010 05,625
66,2009 10,159
24,2009 09,273
23,2008 07,523
83,2008 06,634
46,2008 05,1138
108,2008 01,339
52,2007 08,774
110,2007 07,596
107,2007 02,219
18,2020 01,262
103,2006 05,648
61,2017 01,228
49,2011 01,347
106,2020 01,186
62,2013 07,169
69,2013 03,304
76,2012 08,248
26,2007 11,186
24,2011 02,270
120,2020 04,126
60,2021 10,194
50,2018 08,119
17,2006 02,163
13,2017 11,290
108,2017 10,222
121,2020 08,127
123,2010 02,94
106,2020 09,139
77,2020 09,171
50,2019 01,131
123,2019 06,116
72,2019 05,285
81,2021 08,125
44,2021 06,305
1,2021 03,129
34,2011 10,485
18,2006 07,437
75,2006 01,1046
122,2017 07,172
5,2016 12,330
77,2016 06,359
46,2016 02,439
72,2016 01,232
5,2015 12,415
108,2015 12,194
115,2015 02,498
66,2014 05,161
100,2014 01,154
10,2014 01,273
48,2013 12,412
14,2013 11,1247
18,2013 09,458
9,2013 08,365
30,2013 04,511
110,2012 11,328
47,2012 09,533
72,2012 09,244
102,2011 10,453
68,2011 07,178
43,2011 03,1137
76,2011 01,148
62,2010 11,209
9,2010 04,383
61,2008 12,223
84,2009 01,374
50,2008 05,233
84,2007 11,316
46,2007 07,999
120,2007 06,585
18,2007 05,422
120,2007 05,635
113,2007 02,398
48,2007 01,803
20,2007 02,179
103,2006 04,578
41,2017 06,386
24,2017 02,176
103,2015 02,808
41,2011 02,738
70,2009 04,522
88,2019 11,116
66,2021 12,97
41,2021 06,170
6,2017 05,321
108,2014 06,237
45,2009 01,257
71,2008 07,422
123,2009 04,111
100,2020 01,83
88,2018 02,135
112,2010 09,176
123,2011 11,122
22,2014 07,34
111,2011 11,125
22,2017 02,15
48,2020 12,210
102,2019 05,285
71,2019 07,222
123,2019 03,99
90,2019 07,226
110,2020 01,229
69,2021 12,110
5,2021 10,236
103,2021 07,332
67,2021 03,265
6,2021 01,120
45,2018 09,209
52,2018 06,481
18,2018 02,342
14,2018 01,931
19,2006 09,322
104,2006 03,387
113,2006 02,418
88,2006 02,209
110,2006 01,571
105,2018 04,259
103,2017 10,362
94,2017 10,165
23,2017 08,342
69,2017 07,252
48,2016 12,347
110,2016 07,338
48,2016 03,496
47,2016 01,506
13,2015 04,574
70,2015 02,309
10,2014 05,297
73,2013 11,792
14,2013 07,1111
42,2012 04,553
78,2012 04,111
43,2011 10,924
84,2011 04,483
109,2011 04,570
47,2010 10,653
76,2010 06,213
75,2009 09,1282
73,2009 09,990
84,2009 08,340
6,2009 02,371
1,2009 01,486
26,2008 12,226
52,2008 11,681
110,2008 06,615
20,2008 02,222
23,2007 07,508
78,2006 10,149
76,2018 07,166
71,2018 02,275
7,2018 03,213
44,2017 06,576
107,2012 01,274
34,2020 05,195
79,2018 12,204
78,2016 12,191
100,2016 07,219
17,2015 07,134
94,2009 02,125
123,2008 07,109
88,2006 10,271
68,2013 08,197
20,2012 01,171
26,2018 10,155
49,2018 12,260
63,2006 05,186
90,2013 06,361
30,2019 05,148
42,2021 08,254
20,2019 11,81
108,2012 04,159
22,2014 02,15
14,2020 12,298
78,2019 05,118
70,2019 05,283
7,2019 02,175
62,2020 02,99
79,2021 12,189
103,2021 12,250
71,2018 08,295
63,2018 07,172
76,2018 06,165
79,2017 10,375
5,2017 05,489
70,2017 04,359
77,2017 03,410
46,2016 11,395
81,2016 11,279
79,2016 06,339
109,2015 05,396
14,2015 02,1189
73,2014 12,405
28,2014 12,284
24,2014 09,200
120,2014 07,376
46,2014 05,759
104,2014 04,365
13,2014 04,560
40,2014 02,952
24,2013 11,225
67,2013 10,654
101,2013 09,289
41,2012 11,584
114,2012 11,319
52,2012 11,648
72,2011 11,254
81,2011 07,571
43,2011 05,1120
34,2010 11,532
123,2009 07,108
101,2008 12,221
32,2008 09,549
103,2008 03,818
42,2007 12,392
101,2007 07,336
34,2007 06,492
20,2007 01,198
5,2007 01,407
63,2011 01,152
61,2009 03,328
5,2019 02,363
41,2021 07,211
20,2021 03,94
47,2016 11,402
61,2016 09,205
50,2015 01,106
45,2014 10,296
121,2014 03,481
1,2012 09,646
22,2008 09,66
18,2007 02,365
107,2018 01,265
68,2017 06,233
102,2015 07,355
105,2020 12,207
33,2020 10,155
69,2020 04,33
71,2017 04,352
112,2018 02,144
111,2014 12,82
45,2006 08,237
47,2019 10,341
20,2019 06,130
103,2021 11,242
5,2021 11,217
75,2021 10,349
52,2006 05,697
44,2018 11,549
5,2017 10,482
88,2017 06,145
48,2017 04,454
75,2017 04,762
100,2016 11,152
81,2016 10,293
115,2016 10,475
47,2016 09,437
78,2016 09,209
88,2016 07,143
5,2016 05,486
44,2016 02,742
45,2016 02,243
73,2015 07,838
40,2014 12,720
49,2014 10,419
60,2014 02,372
23,2013 11,417
23,2013 10,404
108,2013 09,236
46,2013 08,637
61,2013 08,260
7,2012 11,243
113,2012 09,620
106,2012 08,369
79,2011 10,592
105,2011 04,415
68,2010 10,252
75,2010 09,1437
120,2010 08,670
90,2010 07,332
69,2010 04,249
17,2010 02,134
76,2009 07,188
42,2009 04,605
100,2009 02,140
5,2008 10,477
62,2008 04,213
49,2008 04,251
75,2008 03,1230
32,2007 05,578
75,2006 11,1056
120,2021 10,280
46,2017 02,491
73,2017 01,669
107,2015 01,222
101,2009 06,322
19,2009 04,317
45,2008 04,315
105,2007 02,292
18,2020 11,134
120,2019 06,305
94,2019 05,108
34,2021 04,94
30,2015 11,274
17,2018 06,120
24,2006 08,238
90,2006 05,363
76,2018 03,215
77,2014 12,226
26,2011 03,281
78,2010 05,118
105,2009 10,399
26,2009 06,268
17,2019 04,129
17,2017 01,123
26,2016 08,178
30,2014 06,349
111,2012 09,128
26,2021 12,74
88,2017 01,149
76,2020 03,56
101,2016 05,299
84,2020 04,60
70,2019 06,213
25,2020 09,208
108,2021 06,118
63,2018 10,174
1,2006 08,371
45,2006 07,248
81,2006 06,348
60,2006 06,419
68,2018 05,196
106,2018 03,257
63,2016 11,174
44,2016 08,726
9,2016 07,286
7,2016 04,280
44,2016 04,783
20,2015 08,166
28,2015 01,298
111,2015 01,90
121,2014 07,402
17,2013 12,144
120,2014 01,454
109,2013 11,422
100,2013 10,167
72,2013 08,319
63,2013 08,195
41,2013 01,615
106,2012 05,333
60,2012 04,334
114,2011 10,493
32,2011 07,589
1,2011 05,444
101,2011 03,284
70,2011 03,494
102,2010 11,360
81,2010 10,500
47,2010 04,657
70,2009 01,489
46,2008 12,963
43,2008 11,835
30,2008 04,460
49,2007 10,289
113,2007 07,497
40,2007 04,933
68,2007 02,184
19,2015 02,196
26,2013 05,380
23,2011 04,519
113,2010 06,671
107,2021 10,170
9,2021 01,110
26,2017 04,195
1,2015 07,319
72,2015 04,300
112,2014 11,212
78,2013 07,198
111,2013 05,144
107,2012 11,189
1,2012 05,567
61,2011 10,307
111,2011 03,233
76,2010 08,206
102,2007 08,382
26,2017 05,172
83,2020 11,175
109,2014 08,407
72,2010 01,372
79,2016 08,376
101,2016 08,243
22,2011 08,62
20,2010 10,184
22,2016 12,12
22,2015 12,33
84,2020 08,88
103,2019 10,308
102,2019 01,255
84,2019 08,212
23,2019 12,199
40,2020 04,282
111,2021 05,38
73,2021 04,130
72,2021 06,180
114,2021 03,294
13,2021 01,146
102,2015 10,286
23,2018 06,277
76,2018 02,200
23,2017 11,340
19,2017 03,210
110,2016 09,332
67,2016 08,463
19,2016 06,269
122,2016 06,193
18,2016 04,422
108,2015 10,217
10,2015 09,250
7,2015 08,351
94,2015 05,101
102,2014 06,314
23,2014 06,378
68,2014 06,213
44,2013 12,749
115,2013 04,614
109,2013 03,462
25,2013 03,950
112,2012 09,237
47,2012 06,487
46,2011 06,789
109,2011 03,608
71,2010 07,561
23,2010 02,508
32,2009 08,510
42,2009 08,650
70,2009 06,467
69,2009 04,191
44,2008 11,1019
28,2008 10,576
33,2008 09,518
23,2008 01,562
20,2008 01,210
10,2007 12,202
50,2007 09,198
77,2007 02,479
108,2007 02,278
14,2006 12,1143
71,2006 09,435
105,2017 02,313
49,2016 05,336
49,2015 02,248
67,2013 05,623
104,2010 06,447
47,2010 02,636
107,2019 09,169
106,2020 04,113
123,2021 10,51
5,2021 03,222
23,2018 04,328
78,2017 11,217
24,2017 12,149
7,2015 03,266
63,2014 08,206
18,2013 11,470
25,2011 12,583
34,2010 09,367
63,2007 04,177
78,2006 09,186
68,2006 09,170
106,2017 02,272
90,2021 03,133
70,2018 09,213
90,2014 08,285
106,2007 12,278
112,2007 04,239
61,2009 04,325
108,2006 08,295
22,2013 01,30
22,2017 10,9
22,2020 04,4
110,2020 10,179
66,2019 09,122
40,2020 01,546
73,2008 06,958
18,2006 08,426
17,2006 04,150
32,2006 02,490
120,2017 12,312
13,2017 09,326
75,2017 08,729
49,2017 07,309
104,2017 05,273
13,2017 03,351
23,2017 02,349
114,2016 09,426
106,2016 08,267
34,2016 03,367
109,2015 10,389
42,2015 06,469
40,2015 04,978
83,2015 03,410
49,2015 03,299
77,2014 11,381
121,2014 12,214
81,2014 10,445
20,2014 09,210
73,2014 06,833
111,2014 03,148
73,2013 08,956
68,2013 07,197
108,2013 07,270
6,2012 06,369
24,2012 05,268
68,2012 02,181
7,2011 11,267
104,2011 09,327
41,2011 03,679
40,2011 03,994
72,2010 10,386
7,2010 07,342
6,2010 05,439
23,2010 03,589
19,2009 03,340
48,2009 03,572
60,2007 12,273
112,2007 10,200
48,2007 09,561
18,2006 04,327
7,2017 05,242
7,2014 01,317
23,2020 12,177
110,2020 06,158
101,2018 06,237
68,2017 12,177
68,2013 11,188
28,2008 05,504
90,2008 03,349
32,2007 08,516
42,2007 03,519
108,2006 01,250
77,2017 06,304
84,2020 10,232
6,2019 02,121
20,2015 10,166
66,2010 11,113
66,2006 02,163
108,2012 10,202
111,2019 01,69
10,2017 03,201
113,2020 10,250
25,2019 02,413
114,2019 09,239
48,2020 03,215
69,2021 10,146
84,2021 05,147
7,2006 07,208
108,2006 05,252
122,2006 03,362
6,2006 01,282
34,2017 09,289
18,2017 07,370
19,2017 06,225
66,2017 02,134
107,2016 09,214
90,2016 03,310
105,2016 03,371
1,2016 01,313
122,2015 11,141
25,2015 07,660
9,2015 07,342
25,2015 02,614
52,2014 05,894
23,2014 01,586
114,2013 03,489
72,2013 02,293
75,2012 12,1034
78,2012 11,179
63,2012 09,220
44,2012 08,1115
1,2012 08,482
40,2012 03,1059
102,2012 02,390
81,2012 01,475
79,2011 09,609
101,2011 06,358
23,2010 10,616
1,2010 10,382
101,2010 09,317
106,2010 06,301
102,2009 12,269
94,2009 07,166
69,2009 05,242
5,2009 04,492
32,2009 04,620
49,2009 01,247
10,2008 11,299
20,2008 04,206
60,2007 03,398
25,2020 01,411
46,2017 10,483
69,2017 05,243
34,2011 02,423
60,2009 02,347
83,2020 03,177
13,2018 10,230
17,2014 09,148
63,2012 01,213
68,2009 05,234
112,2017 09,107
102,2017 05,448
111,2016 02,100
102,2012 04,280
7,2010 12,267
108,2008 02,245
123,2019 08,64
17,2011 09,147
66,2011 06,140
22,2007 12,38
94,2012 05,164
22,2020 01,7
22,2011 01,28
115,2020 09,177
32,2019 05,265
45,2021 07,144
123,2018 10,107
44,2018 09,600
103,2018 07,359
77,2018 02,357
103,2006 09,553
5,2006 08,450
52,2006 03,665
83,2017 11,294
104,2017 09,247
83,2017 05,325
122,2017 01,150
108,2016 12,166
73,2015 11,563
34,2015 10,403
46,2015 07,566
94,2014 11,143
75,2014 06,1183
5,2014 04,531
101,2013 11,276
9,2013 09,283
19,2013 03,308
101,2012 04,328
79,2012 03,722
122,2011 07,371
50,2011 03,240
23,2011 01,699
84,2010 05,400
47,2009 11,560
19,2009 12,303
50,2009 08,228
30,2008 11,324
9,2008 10,410
47,2007 08,672
6,2007 06,374
19,2006 10,335
106,2006 04,231
24,2016 06,189
105,2011 02,323
70,2007 06,519
62,2006 12,220
66,2006 11,150
42,2020 08,176
28,2021 10,144
23,2018 07,245
49,2006 03,285
20,2017 01,130
48,2011 02,595
26,2018 01,154
109,2021 07,181
18,2021 02,141
66,2017 04,117
17,2011 08,140
61,2009 12,214
76,2015 09,104
10,2021 03,131
114,2020 10,289
83,2020 08,138
61,2019 03,185
114,2019 04,329
6,2019 01,184
101,2019 07,230
102,2019 09,231
61,2020 03,122
94,2021 07,99
25,2011 03,939
40,2018 08,540
69,2018 06,182
62,2006 07,215
70,2006 05,455
90,2006 02,338
121,2018 05,247
47,2017 12,412
32,2017 07,269
52,2017 07,550
121,2017 03,271
103,2015 12,639
67,2015 05,707
41,2015 04,548
79,2014 10,571
28,2014 04,479
70,2013 12,373
78,2013 05,205
104,2013 05,356
76,2012 11,98
30,2012 10,425
26,2012 07,297
77,2012 06,480
71,2011 12,429
71,2011 11,446
75,2010 08,1279
30,2009 10,527
111,2009 09,111
34,2009 09,492
47,2009 02,692
52,2009 02,899
46,2008 10,1196
60,2008 06,477
62,2008 06,207
52,2008 05,785
73,2008 03,1024
75,2008 02,1056
71,2007 08,457
7,2006 12,189
47,2006 11,402
115,2017 11,392
109,2017 01,391
43,2013 02,611
47,2008 05,624
24,2006 04,216
121,2017 09,219
46,2017 09,415
19,2017 02,216
90,2016 12,226
34,2014 12,257
78,2012 07,154
41,2009 10,630
48,2009 09,646
47,2007 10,628
26,2019 12,111
63,2020 02,148
123,2021 09,70
105,2018 10,256
48,2006 08,430
88,2011 03,289
22,2009 10,44
76,2016 01,169
33,2021 12,133
77,2021 03,167
111,2020 11,44
26,2021 04,68
123,2014 02,110
41,2020 11,203
63,2019 02,151
122,2019 05,179
103,2019 06,361
10,2019 10,161
42,2019 09,259
49,2020 01,172
46,2021 07,297
44,2021 05,276
103,2021 05,204
101,2021 03,124
1,2018 09,184
6,2018 01,266
25,2006 09,612
111,2006 08,134
114,2006 05,642
76,2006 01,211
77,2018 04,318
49,2018 03,304
84,2017 07,301
42,2016 12,477
68,2016 11,251
45,2016 07,228
109,2016 02,310
7,2016 02,207
17,2015 10,122
48,2015 07,568
18,2015 06,398
30,2015 05,345
78,2015 01,166
6,2014 11,345
66,2013 09,161
123,2013 08,116
28,2013 08,552
32,2013 07,499
41,2012 10,634
5,2012 03,487
9,2012 01,374
108,2012 01,304
48,2011 07,505
17,2011 01,191
45,2010 11,246
62,2010 06,177
52,2009 09,611
5,2009 01,459
122,2008 12,314
30,2008 09,353
18,2008 08,392
48,2008 06,586
48,2008 02,670
100,2007 07,152
68,2007 03,197
105,2017 08,338
47,2017 03,439
24,2009 11,269
34,2009 06,522
114,2009 06,516
112,2009 05,260
28,2008 06,536
78,2020 10,57
81,2020 06,61
68,2019 12,119
73,2020 06,134
6,2020 06,165
43,2021 08,287
71,2021 03,164
111,2017 07,114
63,2012 04,209
9,2010 02,328
9,2007 12,304
63,2007 08,196
102,2017 03,428
33,2020 03,152
9,2021 07,151
20,2015 11,146
79,2015 02,443
17,2020 05,65
19,2020 05,127
108,2018 11,134
111,2019 03,83
40,2019 05,610
121,2019 11,210
102,2019 10,252
105,2019 09,179
25,2019 12,243
9,2021 05,116
24,2018 09,121
52,2018 08,472
101,2006 03,292
71,2006 01,404
49,2017 10,334
79,2017 11,290
81,2017 07,268
5,2017 06,459
106,2017 05,223
10,2017 01,195
62,2016 10,233
25,2016 08,511
6,2016 07,191
103,2016 06,500
66,2016 06,155
9,2016 05,288
114,2016 01,455
30,2015 03,352
115,2014 06,654
42,2014 05,597
30,2014 02,342
62,2014 01,222
75,2013 09,1157
46,2013 07,689
23,2013 05,540
90,2012 07,312
83,2012 06,636
47,2012 03,557
5,2012 01,488
7,2011 09,259
48,2011 03,596
62,2011 02,239
18,2011 01,424
90,2010 11,379
120,2010 02,596
103,2009 12,514
25,2009 11,691
14,2009 10,1305
43,2009 08,950
88,2009 03,259
84,2009 03,390
7,2009 03,373
69,2008 11,195
112,2008 05,196
81,2008 05,401
84,2007 12,340
78,2007 09,164
79,2007 09,682
7,2007 07,313
73,2007 06,873
67,2006 12,448
84,2006 09,374
43,2020 04,177
105,2019 02,217
102,2021 12,181
32,2021 10,224
40,2018 06,459
13,2016 09,339
112,2012 02,213
62,2011 12,176
61,2015 01,202
69,2013 05,247
45,2019 07,231
123,2007 01,94
22,2008 06,61
27,2007 06,1
109,2020 07,147
61,2019 10,176
50,2019 05,140
75,2020 02,435
46,2021 02,258
61,2018 05,199
79,2006 08,690
73,2016 12,479
40,2016 07,916
113,2016 08,570
40,2015 12,885
88,2015 11,170
72,2015 09,241
123,2015 05,112
63,2014 09,165
47,2014 06,571
66,2014 04,173
71,2013 12,353
10,2013 11,330
105,2013 11,410
105,2013 07,444
48,2012 12,505
9,2012 11,244
19,2012 09,295
40,2012 06,840
113,2012 02,609
110,2011 10,565
62,2011 07,207
30,2011 01,439
78,2010 12,79
7,2010 11,288
28,2010 10,627
19,2010 09,275
70,2010 06,581
68,2009 08,190
30,2009 07,506
23,2009 06,521
49,2008 09,184
34,2008 08,526
83,2008 08,575
71,2008 05,423
120,2007 12,528
20,2007 12,203
48,2007 10,647
32,2007 02,496
83,2019 12,172
71,2011 01,441
60,2009 01,366
72,2007 08,405
103,2006 10,560
19,2019 05,224
103,2019 08,320
111,2018 07,96
47,2006 08,561
6,2011 05,442
49,2020 05,180
103,2006 02,608
41,2015 02,470
20,2010 04,183
109,2019 02,300
81,2019 08,168
88,2006 09,215
48,2018 09,325
66,2011 04,150
17,2021 05,74
17,2020 06,44
70,2020 07,101
60,2019 02,231
19,2019 03,187
14,2018 11,602
25,2018 12,350
79,2018 01,408
67,2006 02,576
78,2017 09,148
88,2017 07,130
71,2017 07,302
100,2016 10,185
113,2016 09,552
30,2016 09,271
102,2016 03,335
121,2015 11,303
48,2015 09,593
102,2015 08,367
112,2014 07,249
90,2014 06,369
121,2013 08,421
14,2013 06,1102
94,2013 03,156
19,2012 10,324
10,2012 05,286
25,2012 03,912
46,2011 09,740
13,2010 11,388
107,2010 08,304
47,2010 06,693
73,2010 04,1166
7,2010 04,358
46,2010 02,872
78,2009 09,125
43,2009 02,976
17,2008 08,150
20,2008 08,190
45,2007 08,255
115,2007 06,690
19,2007 03,314
1,2006 12,324
5,2006 10,429
120,2019 12,237
43,2013 03,794
45,2009 04,271
61,2008 01,293
76,2007 03,246
121,2020 11,174
105,2019 06,217
70,2019 08,215
79,2006 01,500
104,2016 04,275
43,2015 11,473
45,2012 05,303
9,2011 04,368
66,2009 05,158
49,2007 08,233
